Plotname;Plotid;Corner;Status;Location;Longitude;Latitude;utm_x;utm_y
AEG29;A22026;SE;EP;Grassland;9.35866400366861;48.4166151815748;526538.579839569;5362669.0895803
AEG29;A22026;SW;EP;Grassland;9.35798531433139;48.4166151815748;526488.361743052;5362668.85466239
AEG30;A36956;NE;EP;Grassland;9.45763739872373;48.4564630316252;533835.418430989;5367137.35579877
AEG30;A36956;NW;EP;Grassland;9.45695818287627;48.4564630316252;533785.200738112;5367137.05580901
AEG30;A36956;SE;EP;Grassland;9.45763739872373;48.4560125811748;533835.717756573;5367087.28629951
AEG30;A36956;SW;EP;Grassland;9.45695818287627;48.4560125811748;533785.499619428;5367086.98630918
AEG31;A37367;NE;EP;Grassland;9.46036408589572;48.4589701590252;534035.339557662;5367417.24260248
AEG31;A37367;NW;EP;Grassland;9.45968483650428;48.4589701590252;533985.121859895;5367416.9408122
AEG31;A37367;SE;EP;Grassland;9.46036408589572;48.4585197085748;534035.640678551;5367367.17308371
AEG31;A37367;SW;EP;Grassland;9.45968483650428;48.4585197085748;533985.422536477;5367366.87129286
AEG32;A41172;NE;EP;Grassland;9.48612101312719;48.4660584891252;535934.574841873;5368216.91399018
AEG32;A41172;NW;EP;Grassland;9.48544166887281;48.4660584891252;535884.357146091;5368216.59526687
AEG32;A41172;SE;EP;Grassland;9.48612101312719;48.4656080386748;535934.892846077;5368166.84443203
AEG32;A41172;SW;EP;Grassland;9.48544166887281;48.4656080386748;535884.674705873;5368166.52570812
AEG33;A41959;NE;EP;Grassland;9.4913907240154;48.4516474673252;536334.399168261;5366617.55481527
AEG33;A41959;NW;EP;Grassland;9.4907115725846;48.4516474673252;536284.181518273;5366617.23270634
AEG33;A41959;SE;EP;Grassland;9.4913907240154;48.4511970168748;536334.720547443;5366567.4853869
AEG33;A41959;SW;EP;Grassland;9.4907115725846;48.4511970168748;536284.502453259;5366567.16327736
AEG34;A43366;NE;EP;Grassland;9.50089767201479;48.4561029081252;537034.119128204;5367117.35132844
AEG34;A43366;NW;EP;Grassland;9.50021846098521;48.4561029081252;536983.901474099;5367117.0229604
AEG34;A43366;SE;EP;Grassland;9.50089767201479;48.4556524576748;537034.446748205;5367067.28186996
AEG34;A43366;SW;EP;Grassland;9.50021846098521;48.4556524576748;536984.228649832;5367066.9535013
AEG35;A11495;NE;EP;Grassland;9.288778496718;48.4811118867252;521340.515206579;5369816.32837332
AEG35;A11495;NW;EP;Grassland;9.288098950882;48.4811118867252;521290.297327694;5369816.13908561
AEG35;A11495;SE;EP;Grassland;9.288778496718;48.4806614362748;521340.704157903;5369766.25854463
AEG35;A11495;SW;EP;Grassland;9.288098950882;48.4806614362748;521290.485834377;5369766.06925657
AEG36;A13124;NE;EP;Grassland;9.29958357996313;48.4783863920252;522140.187955927;5369516.44573077
AEG36;A13124;NW;EP;Grassland;9.29890407063687;48.4783863920252;522089.970090748;5369516.24936042
AEG36;A13124;SE;EP;Grassland;9.29958357996313;48.4779359415748;522140.383968906;5369466.37593166
AEG36;A13124;SW;EP;Grassland;9.29890407063687;48.4779359415748;522090.165659128;5369466.17956094
AEG37;A30361;NE;EP;Grassland;9.41388467924825;48.3963761613252;530636.662023703;5360440.05829686
AEG37;A30361;NW;EP;Grassland;9.41320626595175;48.3963761613252;530586.444468594;5360439.78726289
AEG37;A30361;SE;EP;Grassland;9.41388467924825;48.3959257108748;530636.932476678;5360389.98928571
AEG37;A30361;SW;EP;Grassland;9.41320626595175;48.3959257108748;530586.714478247;5360389.71825124
AEG38;A32042;NE;EP;Grassland;9.42559063020646;48.4397693616252;531476.361021731;5365268.11578902
AEG38;A32042;NW;EP;Grassland;9.42491163759354;48.4397693616252;531426.143350961;5365267.83689499
