Plotname;Plotid;Corner;Status;Location;Longitude;Latitude;utm_x;utm_y
HEW02;H301;NE;VIP;Forest;10.3706729702856;51.2104617449504;595741.844972477;5674122.16162788
HEW02;H301;NW;VIP;Forest;10.3692349057144;51.2104617449504;595641.399906441;5674120.28928858
HEW02;H301;SE;VIP;Forest;10.3706729702856;51.2095608440496;595743.713359313;5674021.98056626
HEW02;H301;SW;VIP;Forest;10.3692349057144;51.2095608440496;595643.266332518;5674020.10821408
HEW03;H303;NE;VIP;Forest;10.3114584526828;51.2720981533504;591483.495649388;5680900.79068366
HEW03;H303;NW;VIP;Forest;10.3100184599172;51.2720981533504;591383.049765744;5680898.99774175
HEW03;H303;SE;VIP;Forest;10.3114584526828;51.2711972524495;591485.284862849;5680800.60809694
HEW03;H303;SW;VIP;Forest;10.3100184599172;51.2711972524495;591384.837014168;5680798.81514256
HEW04;H307;NE;VIP;Forest;10.5340490759069;51.3699320084504;606782.572727876;5692080.87545733
HEW04;H307;NW;VIP;Forest;10.5326060084931;51.3699320084504;606682.12850221;5692078.77506891
HEW04;H307;SE;VIP;Forest;10.5340490759069;51.3690311075495;606784.6686072;5691980.69339988
HEW04;H307;SW;VIP;Forest;10.5326060084931;51.3690311075495;606684.222409324;5691978.59299661
HEW05;H154;NE;VIP;Forest;10.2416777462653;51.2643285800504;586630.576341489;5679952.17003987
HEW05;H154;NW;VIP;Forest;10.2402379969347;51.2643285800504;586530.129906415;5679950.47275599
HEW05;H154;SE;VIP;Forest;10.2416777462653;51.2634276791496;586632.270146436;5679851.98699229
HEW05;H154;SW;VIP;Forest;10.2402379969347;51.2634276791496;586531.821746946;5679850.28969663
HEW06;H150;NE;VIP;Forest;10.2400981972423;51.2681702817504;586513.162629005;5680377.51773213
HEW06;H150;NW;VIP;Forest;10.2386583275577;51.2681702817504;586412.716162096;5680375.82251768
HEW06;H150;SE;VIP;Forest;10.2400981972423;51.2672693808496;586514.85437084;5680277.33460859
HEW06;H150;SW;VIP;Forest;10.2386583275577;51.2672693808496;586414.405939246;5680275.63938236
HEW07;H71011;NE;VIP;Forest;10.3861666751352;51.1315428744504;596989.46858488;5665366.67094374
HEW07;H71011;NW;VIP;Forest;10.3847310694648;51.1315428744504;596889.024031101;5665364.77952666
HEW07;H71011;SE;VIP;Forest;10.3861666751352;51.1306419735496;596991.35597933;5665266.49130184
HEW07;H71011;SW;VIP;Forest;10.3847310694648;51.1306419735496;596890.909470318;5665264.59987191
HEW08;H311;NE;VIP;Forest;10.5176887296756;51.3562426273505;605675.320156734;5690534.8901047
HEW08;H311;NW;VIP;Forest;10.5162460935244;51.3562426273505;605574.875824936;5690532.81253196
HEW08;H311;SE;VIP;Forest;10.5176887296756;51.3553417264496;605677.393276311;5690434.70809873
HEW08;H311;SW;VIP;Forest;10.5162460935244;51.3553417264496;605576.946973291;5690432.63051134
HEW09;H71310;NE;VIP;Forest;10.381867439816;51.1306923802504;596690.441615774;5665266.43805325
HEW09;H71310;NW;VIP;Forest;10.380431860584;51.1306923802504;596589.997027488;5665264.55252967
HEW09;H71310;SE;VIP;Forest;10.381867439816;51.1297914793496;596692.323132087;5665166.25838671
HEW09;H71310;SW;VIP;Forest;10.380431860584;51.1297914793496;596591.876588632;5665164.37285033
HEW10;H1363;NE;VIP;Forest;10.4631510379752;51.0904377987504;602466.66265691;5660900.15677304
HEW10;H1363;NW;VIP;Forest;10.4617167086248;51.0904377987504;602366.219002433;5660898.16138417
HEW10;H1363;SE;VIP;Forest;10.4631510379752;51.0895368978496;602468.653737472;5660799.97850191
HEW10;H1363;SW;VIP;Forest;10.4617167086248;51.0895368978496;602368.208130553;5660797.98309957
HEW11;H8568;NE;VIP;Forest;10.4015716859659;51.1032848929504;598127.152279462;5662244.83114618
HEW11;H8568;NW;VIP;Forest;10.4001369580341;51.1032848929504;598026.70799739;5662242.91945482
HEW11;H8568;SE;VIP;Forest;10.4015716859659;51.1023839920495;598129.059887413;5662144.65210084
HEW11;H8568;SW;VIP;Forest;10.4001369580341;51.1023839920495;598028.61365207;5662142.74039655
